Book Title,Price,Availability,Rating,Image URL,Book Link,Category,BookTitle_Cleaned,Price_Normalized,Category_Encoded
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,1,4,https://books.toscrape.com/media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,Science Fiction,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),0.5447435431065842,40.0
The Book of Basketball: The NBA According to The Sports Guy,44.84,1,5,https://books.toscrape.com/media/cache/61/2c/612caeb0b2acb35c100629f0f52a40d7.jpg,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,Sports and Games,The Book of Basketball: The NBA According to The Sports Guy,0.724445252819207,45.0
"Friday Night Lights: A Town, a Team, and a Dream",51.22,1,3,https://books.toscrape.com/media/cache/7d/cf/7dcf6c3b419bf7e7e3b3b8162b177869.jpg,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,Sports and Games,"Friday Night Lights: A Town, a Team, and a Dream",0.8404874499818116,45.0
Sugar Rush (Offensive Line #2),24.42,1,1,https://books.toscrape.com/media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,Sports and Games,Sugar Rush (Offensive Line #2),0.3530374681702438,45.0
Settling the Score (The Summer Games #1),44.91,1,2,https://books.toscrape.com/media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,Sports and Games,Settling the Score (The Summer Games #1),0.7257184430702073,45.0
Icing (Aces Hockey #2),40.44,1,4,https://books.toscrape.com/media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,Sports and Games,Icing (Aces Hockey #2),0.6444161513277555,45.0
The Torch Is Passed: A Harding Family Story,19.09,1,1,https://books.toscrape.com/media/cache/33/e5/33e507172541628acfd421503196b578.jpg,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,Add a comment,The Torch Is Passed: A Harding Family Story,0.25609312477264456,1.0
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",23.89,1,4,https://books.toscrape.com/media/cache/f8/6d/f86d08178e3788563ac17be5aefd29f0.jpg,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html,Add a comment,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",0.3433975991269553,1.0
The Art Forger,40.76,1,3,https://books.toscrape.com/media/cache/70/fa/70fa6c0437d9c97dbeada6bd32bf9d2c.jpg,https://books.toscrape.com/catalogue/the-art-forger_930/index.html,Add a comment,The Art Forger,0.6502364496180428,1.0
On a Midnight Clear,14.07,1,3,https://books.toscrape.com/media/cache/a1/14/a114d70e7babf110ba42a389078e9a45.jpg,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,Add a comment,On a Midnight Clear,0.16478719534376138,1.0
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.9,1,2,https://books.toscrape.com/media/cache/5f/52/5f52b1bc6d45daab2e330c744feb0359.jpg,https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,Add a comment,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),0.8892324481629683,1.0
"Shobu Samurai, Project Aryoku (#3)",29.06,1,3,https://books.toscrape.com/media/cache/ae/0c/ae0ccc307568b6d7699786411f3cbcc4.jpg,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,Add a comment,"Shobu Samurai, Project Aryoku (#3)",0.4374317933794106,1.0
Modern Romance,28.26,1,5,https://books.toscrape.com/media/cache/28/78/2878538a1039d9c4649110499a1393fb.jpg,https://books.toscrape.com/catalogue/modern-romance_820/index.html,Add a comment,Modern Romance,0.4228810476536922,1.0
The White Queen (The Cousins' War #1),25.91,1,5,https://books.toscrape.com/media/cache/72/d8/72d861617b6d3aababe6e61e8d3c1056.jpg,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,Add a comment,The White Queen (The Cousins' War #1),0.3801382320843943,1.0
The Song of Achilles,37.4,1,5,https://books.toscrape.com/media/cache/66/f7/66f79b76d6c6b64fcc8110515c454e09.jpg,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,Add a comment,The Song of Achilles,0.5891233175700255,1.0
The Immortal Life of Henrietta Lacks,40.67,1,2,https://books.toscrape.com/media/cache/94/ac/94ac87da7b40853013093f08356efa3b.jpg,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,Add a comment,The Immortal Life of Henrietta Lacks,0.6485994907238997,1.0
The Dovekeepers,48.78,1,1,https://books.toscrape.com/media/cache/8f/3f/8f3f4d67e30a8129577ccc4664998345.jpg,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,Add a comment,The Dovekeepers,0.7961076755183704,1.0
More Than Music (Chasing the Dream #1),37.61,1,2,https://books.toscrape.com/media/cache/3f/e7/3fe7073a5caac81929524d2d9488f928.jpg,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,Add a comment,More Than Music (Chasing the Dream #1),0.5929428883230266,1.0
Code Name Verity (Code Name Verity #1),22.13,1,4,https://books.toscrape.com/media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,Add a comment,Code Name Verity (Code Name Verity #1),0.3113859585303746,1.0
Cell,20.29,1,4,https://books.toscrape.com/media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg,https://books.toscrape.com/catalogue/cell_674/index.html,Add a comment,Cell,0.27791924336122226,1.0
Angels Walking (Angels Walking #1),34.2,1,2,https://books.toscrape.com/media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,Add a comment,Angels Walking (Angels Walking #1),0.5309203346671517,1.0
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,1,2,https://books.toscrape.com/media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,Add a comment,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",0.9361586031284103,1.0
A People's History of the United States,40.79,1,2,https://books.toscrape.com/media/cache/75/20/75200336c141156746000f7055df344a.jpg,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,Add a comment,A People's History of the United States,0.6507821025827574,1.0
A Brush of Wings (Angels Walking #3),55.51,1,1,https://books.toscrape.com/media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,Add a comment,A Brush of Wings (Angels Walking #3),0.9185158239359766,1.0
Rook,37.86,1,4,https://books.toscrape.com/media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg,https://books.toscrape.com/catalogue/rook_647/index.html,Add a comment,Rook,0.5974899963623136,1.0
The Midnight Watch: A Novel of the Titanic and the Californian,26.2,1,1,https://books.toscrape.com/media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,Add a comment,The Midnight Watch: A Novel of the Titanic and the Californian,0.3854128774099672,1.0
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,1,4,https://books.toscrape.com/media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,Add a comment,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,0.9847217169879956,1.0
The Children,11.88,1,3,https://books.toscrape.com/media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg,https://books.toscrape.com/catalogue/the-children_633/index.html,Add a comment,The Children,0.12495452891960714,1.0
One with You (Crossfire #5),15.71,1,4,https://books.toscrape.com/media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,Add a comment,One with You (Crossfire #5),0.19461622408148418,1.0
Without Shame,48.27,1,5,https://books.toscrape.com/media/cache/90/86/9086ca3d1d5c4059beb7dcf762926e1e.jpg,https://books.toscrape.com/catalogue/without-shame_580/index.html,Add a comment,Without Shame,0.7868315751182249,1.0
Watchmen,58.05,1,4,https://books.toscrape.com/media/cache/0b/43/0b43137f35134bf211608d1e7197b086.jpg,https://books.toscrape.com/catalogue/watchmen_579/index.html,Add a comment,Watchmen,0.9647144416151326,1.0
A Hero's Curse (The Unseen Chronicles #1),50.49,1,3,https://books.toscrape.com/media/cache/95/68/95685fabe00befa6dc91277cde703b55.jpg,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,Add a comment,A Hero's Curse (The Unseen Chronicles #1),0.8272098945070935,1.0
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,1,2,https://books.toscrape.com/media/cache/29/3e/293e31894cd2c5bf2aff452b8c818b66.jpg,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,Add a comment,23 Degrees South: A Tropical Tale of Changing Whether...,0.5598399417970171,1.0
The Glass Castle,16.24,1,1,https://books.toscrape.com/media/cache/e0/e9/e0e97d416322d9728df7d9e589d6a998.jpg,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,Add a comment,The Glass Castle,0.2042560931247726,1.0
The Drowning Girls,35.67,1,3,https://books.toscrape.com/media/cache/f5/d9/f5d90537f3bed5ad7c8971190beb0730.jpg,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,Add a comment,The Drowning Girls,0.5576573299381593,1.0
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,1,5,https://books.toscrape.com/media/cache/56/75/567575381760b5c1ec018d10d350fc5f.jpg,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,Add a comment,Team of Rivals: The Political Genius of Abraham Lincoln,0.2748272098945071,1.0
John Adams,57.43,1,4,https://books.toscrape.com/media/cache/59/b4/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,https://books.toscrape.com/catalogue/john-adams_472/index.html,Add a comment,John Adams,0.953437613677701,1.0
Good in Bed (Cannie Shapiro #1),37.05,1,5,https://books.toscrape.com/media/cache/1d/f4/1df443b1bd6d7a1d804b4780a666438f.jpg,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,Add a comment,Good in Bed (Cannie Shapiro #1),0.5827573663150236,1.0
The Joy of Cooking,43.27,1,4,https://books.toscrape.com/media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,Add a comment,The Joy of Cooking,0.6958894143324846,1.0
The Golden Compass (His Dark Materials #1),18.77,1,1,https://books.toscrape.com/media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,Add a comment,The Golden Compass (His Dark Materials #1),0.2502728264823572,1.0
The God Delusion,46.85,1,3,https://books.toscrape.com/media/cache/36/64/36643d44134c8a227988927013805e61.jpg,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,Add a comment,The God Delusion,0.7610040014550746,1.0
Pride and Prejudice,19.27,1,4,https://books.toscrape.com/media/cache/c8/09/c80991f861675b6e75dc7f2f6a50e5a0.jpg,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,Add a comment,Pride and Prejudice,0.25936704256093124,1.0
Mere Christianity,48.51,1,3,https://books.toscrape.com/media/cache/d2/90/d29093abd0b9d5258e2e08b731778158.jpg,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,Add a comment,Mere Christianity,0.7911967988359403,1.0
Fun Home: A Family Tragicomic,56.59,1,4,https://books.toscrape.com/media/cache/54/ae/54ae8233e8422676c241d1cea0b67f1d.jpg,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,Add a comment,Fun Home: A Family Tragicomic,0.9381593306656967,1.0
The Raven King (The Raven Cycle #4),30.57,1,2,https://books.toscrape.com/media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,Add a comment,The Raven King (The Raven Cycle #4),0.46489632593670427,1.0
Find Her (Detective D.D. Warren #8),22.37,1,1,https://books.toscrape.com/media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,Add a comment,Find Her (Detective D.D. Warren #8),0.3157511822480902,1.0
Evicted: Poverty and Profit in the American City,42.27,1,1,https://books.toscrape.com/media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,Add a comment,Evicted: Poverty and Profit in the American City,0.6777009821753365,1.0
A Game of Thrones (A Song of Ice and Fire #1),46.42,1,2,https://books.toscrape.com/media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,Add a comment,A Game of Thrones (A Song of Ice and Fire #1),0.7531829756275009,1.0
A Clash of Kings (A Song of Ice and Fire #2),10.79,1,3,https://books.toscrape.com/media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,Add a comment,A Clash of Kings (A Song of Ice and Fire #2),0.10512913786831574,1.0
The Tipping Point: How Little Things Can Make a Big Difference,10.02,1,2,https://books.toscrape.com/media/cache/27/3d/273d4c813111bc482e8c473ebd90fbbb.jpg,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,Add a comment,The Tipping Point: How Little Things Can Make a Big Difference,0.09112404510731174,1.0
The Rest Is Noise: Listening to the Twentieth Century,34.77,1,1,https://books.toscrape.com/media/cache/4d/e1/4de1d174bf4ab498788c9488c9fd29fc.jpg,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,Add a comment,The Rest Is Noise: Listening to the Twentieth Century,0.5412877409967262,1.0
The Purpose Driven Life: What on Earth Am I Here for?,37.19,1,3,https://books.toscrape.com/media/cache/95/08/9508e6b28fe4c63e67b3ef33f11eff98.jpg,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,Add a comment,The Purpose Driven Life: What on Earth Am I Here for?,0.5853037468170244,1.0
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,1,3,https://books.toscrape.com/media/cache/41/74/41747f533b211d324799a03dc64ed175.jpg,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,Add a comment,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),0.7782830120043651,1.0
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,1,1,https://books.toscrape.com/media/cache/2a/a2/2aa2d8c4a8bfc1972c806ca16718e5c5.jpg,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,Add a comment,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),0.9543470352855583,1.0
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,1,4,https://books.toscrape.com/media/cache/9d/56/9d5631724c6496b2f012fa5d2f2b6abd.jpg,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,Add a comment,"The End of Faith: Religion, Terror, and the Future of Reason",0.3113859585303746,1.0
The Complete Poems,41.32,1,5,https://books.toscrape.com/media/cache/e5/f2/e5f270cf4a079a7d411439abe17691e0.jpg,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,Add a comment,The Complete Poems,0.6604219716260459,1.0
The Catcher in the Rye,24.55,1,1,https://books.toscrape.com/media/cache/70/f4/70f4dbf8110363f4e7ef32db0ce2a675.jpg,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,Add a comment,The Catcher in the Rye,0.35540196435067295,1.0
The Case for Christ (Cases for Christianity),47.84,1,1,https://books.toscrape.com/media/cache/12/3d/123d05986974943a58c5cfa518e11e6d.jpg,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,Add a comment,The Case for Christ (Cases for Christianity),0.7790105492906512,1.0
The Blind Side: Evolution of a Game,53.71,1,5,https://books.toscrape.com/media/cache/5e/ee/5eeecab909b9e87ddfb6e3d31078fbbf.jpg,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,Add a comment,The Blind Side: Evolution of a Game,0.8857766460531102,1.0
Seven Days in the Art World,52.33,1,2,https://books.toscrape.com/media/cache/35/2c/352c1a7e155c5d03d073bf8ce1564caa.jpg,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,Add a comment,Seven Days in the Art World,0.8606766096762458,1.0
Sarah's Key,46.29,1,1,https://books.toscrape.com/media/cache/95/b2/95b235aeeae2d1849b78562f36e10aec.jpg,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,Add a comment,Sarah's Key,0.7508184794470716,1.0
